7983364,7503948,7126662,6871110,6772199,6848978,6851869,6652653,6712388,6989324,7334398,7541671,7611260,7411918,7238719,7438990,7819157,8570026,8610851,8507138,8184307,8105570,8701556,8441642
7852816,7443440,7185066,7110494,7241550,7722862,8386006,8959091,9435413,9598565,9687402,9759655,9784144,9818187,9977470,10014294,10329981,11233768,10918593,10416692,9769825,9434132,9825701,9423165
8752458,8294309,7982131,7846414,7874841,8481928,9312429,9921990,10265270,10533319,10661673,10760325,10699047,10671088,10710306,10658148,10941053,11609704,11251154,10837284,10274866,9837849,10391165,9862964
9117654,8548478,8358866,8280825,8332821,8932358,9572777,10321960,10748694,11060271,11112927,11237553,11141625,10988423,10868249,10892563,11047282,11639259,11228350,10657065,10091494,9608039,10332645,9913439
9209446,8675978,8348934,8105708,8104858,8373185,8422682,8638088,9260787,9570136,9849355,10205312,10145412,9900305,9726270,9710188,10086475,10692285,10389351,10065790,9565101,9241648,9721573,9538235
8739534,8301602,8026013,7750986,7781137,7852360,7916565,8061157,8446171,8982345,9269962,9689099,9706867,9408587,9284133,9094232,9598228,10306459,10413575,10204983,9716762,9549158,9846488,9366629
8770338,8248153,8129830,8076921,8209626,9130854,10510456,11073895,11446978,11402956,11410995,11539291,11413384,11420095,11287845,11559918,11878445,12501757,12212097,11493957,10832924,10247332,10777225,10266785
9650660,9259117,8892802,8750454,8867959,9729072,10869314,11569532,11637967,11807461,11704136,11675407,11477224,11728847,11509282,11503414,11745187,12504791,12062734,11449158,10771567,10307902,10758449,10404329
9685079,9180196,8974862,8805762,9085122,9509175,10933367,11583920,11773541,11819916,11870126,12044779,12068075,12009949,11858680,11809312,11955730,12773911,12293781,11665617,11055869,10614307,10998619,10467504
10008552,9437884,9134454,8939831,9183594,9594149,10879269,11696645,11721209,11778984,11454960,11415127,11046577,11079477,11093595,11408195,11821480,12760561,12286147,11874168,11236264,10686709,11182920,10626986
10267982,9566832,9324050,9335596,9447694,10060302,11276071,12099095,12275928,12119849,12025332,12008873,11515260,11587568,11508450,11449011,11675425,12407565,12079421,11602068,11122297,10566138,11416551,11181396
10279377,9741069,9371875,9144210,8915599,8954243,9177940,9482270,9954391,10363803,10172190,10152724,9932938,9739488,9771381,10092198,10411875,11362431,11025637,10568291,10031250,9897627,10389173,10388990
9786748,9372617,8929827,8787362,8514808,8489048,8643944,8740759,9147280,9654463,9877133,10332220,9934658,9646811,9405383,9445895,9620143,10885340,11220799,10880140,10500479,10175128,10734379,10394592
9754345,9434335,9097072,9032945,9376167,10032321,11287584,12201596,12339650,12423543,12264760,12289747,12171340,12052659,11868689,11957554,12308223,13103473,12782893,12049801,11382383,10763185,11423676,11195597
10654810,10099438,9907070,9595532,9678344,10193771,11416842,12140489,12194444,12264515,12390193,12425125,12159398,12229563,11963869,11965006,11872645,12988390,12694058,12233354,11561722,10960862,11592882,11345330
10867654,10304621,10120152,9690714,9720152,10133378,11478334,12165164,12322139,12384329,12437253,12282111,11922545,11927852,11964586,12138910,12063141,13222530,13066047,12511920,11901107,11344422,12038016,11710155
11040332,10708126,10291406,10011265,9938992,10418354,11746842,12355074,12510464,12612739,12579396,12682944,12354443,12362921,12212641,12319731,12347218,13385279,12768026,12199673,11716045,11318973,12047428,11694879
11002122,10586358,10330836,10206756,10104780,10616469,11872688,12687345,12805750,12741329,12665016,12776274,12186062,12233744,11996647,11926592,11854512,12674408,12407405,11877873,11327112,10759785,11530333,11354521
10607000,10155538,9880827,9492520,9362729,9221788,9531535,9861605,10388971,10971496,11221181,11293039,11008592,10816280,10716865,10753185,10820177,11821079,11682841,11091585,10711582,10291301,10855155,10870334
10268844,9808870,9416753,9079090,8939733,8763099,9015475,9022652,9562412,10264184,10675839,11175745,10992280,10759457,10512507,10383083,10508126,11564162,11841507,11527963,11053794,10415031,10931762,10586293
10124709,9740852,9523597,9256815,9305433,9910899,11288142,12022876,12076460,12287869,12377084,12514404,12324328,12410893,12150233,12242562,12293438,13079673,12874614,12415017,11704105,11154665,11741743,11270410
10980901,10653514,10227824,10066740,9948855,10607202,11869311,12402745,12413424,12512415,12220750,12207617,11656904,11626328,11410058,11692416,12047618,13055732,12881147,12372749,11751464,11215066,11875792,11672097
11055154,10644556,10309901,10007650,10038254,10341510,11827911,12425822,12290470,12620335,12387800,12335385,11988151,11942630,11828785,12000299,12117899,13035310,12890394,12236668,11708546,11205281,12027789,11644066
11075913,10587415,10361626,9898221,9806824,10333218,11560953,12287026,12296387,12301854,12353749,12362774,11923196,12013682,11898025,11924073,12039080,13113022,12902169,12318788,11699793,11305855,11991011,11724845
11246643,10777115,10361810,10031893,10037416,10545626,11795265,12553809,12767302,12615856,12375286,12340878,11983726,12140427,12032324,12041273,12062170,12834718,12429412,11825876,11127979,10697554,11515178,11327828
10674784,10140415,9928444,9539565,9267683,9196243,9510183,9758394,10224625,10656130,10889856,11271083,11007528,10927099,10865809,10781183,10765759,11611433,11439204,11020428,10451854,10031040,10563453,10437052
9899489,9436672,9078459,8719725,8398562,8289234,8281872,8360974,8817215,9516035,9993338,10425592,10213085,9753422,9371711,9254988,9451768,10565204,10745688,10489037,10120986,9634929,10221610,9753625
9304513,9074803,8633855,8618458,8753279,9256556,10800945,11538912,11571453,11413682,11126202,10878516,10578257,10653219,10796239,11051680,11149994,12105444,11830543,11195878,10575462,10085411,10498106,10147844
9509465,9104125,8818012,8645721,8788304,9309057,10580132,11120271,11429423,11514174,11567382,11689217,11367747,11308320,11167803,11130819,11131084,11824978,11609728,11019349,10325459,9789882,10270574,9764040
9027294,8404949,8249991,8076891,8214206,8838449,10163883,10921204,11017195,11105302,11127181,11045385,10742782,10525919,10391185,10340740,10456206,11491499,11531929,10905699,10295673,9836785,10239588,9743770
9230395,8692208,8460491,8356201,8475023,9083979,10258286,10831741,10856395,10955381,11076543,11117405,10758269,10605105,10461111,10324003,10517771,11510852,11493341,10981629,10348964,9840663,10356956,10113354
9422605,9041561,8760229,8558561,8625143,9294307,10625794,11367331,11531272,11748476,11591472,11687317,11382932,11444141,11249842,11080909,11115650,11738209,11514016,10778364,10313252,9996540,10630427,10528788
9934262,9303199,8764298,8526953,8420134,8337787,8584686,8953160,9403735,9768869,9738710,9543137,9278622,9190100,9107521,9344309,9591488,10397382,10803190,10243570,9698539,9455006,10001419,9922835
9401388,8903376,8653369,8480909,8278638,8291816,8311083,8345943,8794720,9118064,9026512,9406224,9454857,9335565,9102262,9298774,9316500,10241520,10476939,10314695,9823522,9488841,9835436,9491172
8860334,8574749,8204593,8024419,8278507,8911733,10309886,11172887,11190820,11360263,11420813,11448620,11266837,11069707,10688460,10642836,10976947,11974343,12090699,11453881,10721119,10085458,10563636,10237681
9432770,9153850,8769419,8609565,8759499,9340763,10649747,11237607,11158734,11012365,10843219,10617019,10412049,10684801,10762268,10923367,11114697,11844218,12086619,11596945,10797312,10177026,10778426,10365908
9976194,9603350,9300060,9142001,9289826,9736978,11096753,11729099,11556088,11852971,11711434,11390057,10839762,10749980,10790194,11178698,11182268,12154368,12243383,11683267,11026313,10514332,11099234,10659693
10084813,9615559,9416425,9237537,9238010,9844921,11066614,11592976,11606516,11716330,11387260,11361442,10925512,11129697,11247362,11244058,11421531,12337011,12448729,12122932,11338283,10715644,11383368,11103140
10384686,10019873,9819988,9536494,9677401,10240530,11382679,12051660,12141809,12171217,11893045,11578663,11048859,11060004,10918657,10990041,11311873,11901837,12269669,11562846,10914682,10581801,11119843,11020974
10368886,9950471,9400286,9281990,9024421,8949475,9185135,9475362,9830349,10144910,10055713,10048645,9865347,9792207,9702531,9797663,10069627,10644244,11173094,10679467,10131672,9708844,10285556,10183340
9704297,9160267,8858496,8520787,8594232,8473211,8512609,8591642,8824829,8918793,8882221,8922822,8706319,8515834,8413934,8493142,8894704,9687659,10382945,10257952,10002562,9728044,10151849,9946987
9352950,9193524,8939205,8768908,8748609,9390672,10435040,10941787,11563804,11872841,12018706,11974951,11762078,11805946,11657467,11687265,11612049,12220809,12258218,11840696,11059849,10553496,11308076,11111541
10581163,10144395,9744186,9550272,9601288,10025728,11032098,11461917,11775447,11902185,11952080,12016862,12024585,11973271,11819312,11901257,11837558,12379111,12451189,12023481,11247460,10952617,11724627,11364681
10848959,10248969,10032777,9827060,9656646,10271558,11224093,11585031,11928209,11751787,11357158,11221477,10863856,10692902,10902645,11166236,11334239,11870986,12355764,11791981,11125550,10907796,11356760,11092782
10482102,10142494,9746901,9400057,9487797,9828671,10737335,11214727,11569320,11914616,12082748,12200166,12073668,12107229,12130645,12112553,11904893,12220141,12511747,11745305,11217035,10901096,11647442,11215981
10738949,10375690,9971235,9687380,9597251,10052493,10944425,11498273,11639213,11825192,11604441,11448856,11397210,11297766,10931628,10995040,11021766,11450668,11938923,11251398,10703382,10262136,10946880,10814342
10044712,9486590,9143631,8988766,8852541,8934541,9164519,9351447,9887765,10202195,10341748,10513825,10217359,10154732,9958886,9972126,9956624,10450398,11064156,10851729,10090382,9761468,10322198,10225199
9667274,9238088,8898148,8591149,8632884,8498043,8564906,8461183,8867057,9264025,9606335,9923882,9670950,9348996,9033223,8833927,8992507,9750826,10833167,10790777,10405147,9882295,10198744,9905804
9608272,9244711,9009253,8874850,9060344,9794701,11003841,11318012,11336645,10956387,10510130,10447757,10173011,10036895,10166592,10462065,10704512,11371482,12211169,11753287,11047393,10595667,11167444,10724628
10132703,9808776,9514833,9315179,9448802,10182006,11237524,11619711,11569623,11413803,11562678,11448249,10945236,10806177,10826279,10904232,11048349,11656766,12254264,11711346,11030098,10520988,10969571,10662650
9975911,9426155,9330855,9069688,9237831,9895947,11090174,11405548,11357546,10928747,10457664,10191967,9906110,10119915,10261705,10595049,10989922,11523179,12083484,11739122,11000020,10473374,11140705,10825920
10224551,9717075,9440179,9290749,9252629,9823092,11100925,11256447,11156117,10769936,10586563,10699200,10622709,10901331,10966616,10932177,11096218,11398420,12183512,11609735,10884426,10465636,11103848,10874927
10293236,9855453,9617297,9352835,9412321,9945162,11053949,11354508,11328803,11185332,11173325,11395678,11214086,11333613,11234856,11302469,11369054,11602214,11911399,11476709,10686270,10345391,11265279,10995068
10296528,9813668,9436963,9182479,8958485,8956441,9260681,9246695,9718669,10021225,10023862,10344999,10332099,10383573,10302725,10362642,10329554,10714016,11101014,10801700,10209244,9811856,10351599,10275493
9777031,9446312,9092369,8745452,8672744,8558709,8791447,8566740,9256967,9640618,10077071,10328932,10229543,10049811,9623534,9705965,9719456,10325001,11103565,10931520,10352717,9932909,10386756,10101315
9579593,9326363,9002101,8757853,8876490,9490174,10853845,11386041,11565589,11894183,12088488,12039763,11727845,11772586,11617718,11699067,11562143,12001182,12409642,12007235,11314467,10652354,11161034,10930057
10374170,9820676,9658260,9430975,9462255,10024740,11333623,11711040,11715159,11746757,11522084,11446263,11302183,11457417,11391123,11318913,11217986,11580471,12048240,11628420,10966639,10419690,10965781,10585446
10170829,9677332,9317655,9020814,9203566,9798536,11162384,11534872,11878891,12055026,12018896,12172943,11955459,11988321,11751025,11837409,11660571,12032012,12413944,11921644,11320061,10735241,11216293,10915817
10437342,10000927,9655647,9510951,9448890,10063387,11432817,11714230,11884307,12146590,12233501,12169918,11740831,11747265,11725886,11678124,11510249,11838561,12455144,12013710,11302939,10638490,11256232,10825251
10489576,10023119,9486430,9308889,9434969,9952223,11171835,11497763,11686795,11929452,11779123,11690525,11483129,11524989,11330895,11107561,11015653,11310580,11683887,11320136,10621864,10274406,10889756,10573484
10072324,9550518,9200975,8955072,8742540,8876852,9195482,9320366,9955801,10341383,10456090,10594552,10253000,10025521,9773533,9798101,9897961,10426135,11046848,10743789,10226903,9934922,10398347,10112135
9777985,9280803,8882827,8710484,8460621,8519761,8683724,8267783,8786144,9111335,9022126,9379559,9292996,8798026,8696653,8932745,9055474,9622871,10496748,10515404,10074345,9595966,10021641,9606440
9221702,8850046,8715229,8642444,8721483,9496978,10820888,10759171,10536645,10280739,9789407,9695855,9324589,9248507,9352308,9657949,9970960,10691372,11633498,11222409,10518792,10085198,10416553,9953205
9279453,8999356,8607889,8518030,8665326,9374944,10853487,10766364,10513186,10164381,9848866,9654969,9248244,9367861,9482748,9998621,10159392,10711273,11479638,11260659,10520874,10070432,10480414,9945475
9360386,8671533,8490047,8428379,8652435,9278978,10560293,10707488,10735070,10917032,10752350,10418474,9806030,9567804,9483880,10027325,10136447,10728453,11397649,11082207,10443583,9957437,10478460,9984229
9285543,8758116,8662648,8470930,8603242,9382970,10765448,10940043,10941519,10828117,10823585,10958264,10532003,10617717,10727748,10917960,11039096,11469043,11864318,11459377,10728226,10133947,10599189,10165596
9470665,8972077,8706458,8668313,8781545,9527021,10774223,10673196,10607110,10420009,10197726,10399639,10295689,10441388,10437553,10479806,10644124,10969647,11488642,11048015,10416019,9975705,10417334,10065848
9423685,8642129,8233689,8182783,8185903,8312191,8560991,8670506,9372214,9747321,9897963,10152470,9829685,9660242,9485801,9565204,9513489,9976747,10421516,10271454,9694512,9280294,9744983,9547037
9099698,8501304,8206136,8231780,7920044,8087231,8357278,8316702,8907737,9300941,9719989,10029434,9877118,9560750,9429820,9195515,9305581,9896097,10596729,10409103,10197211,9796306,10014750,9836477
9288800,8931902,8662908,8519614,8607168,9235433,10622426,11018882,11334081,11495107,11490115,11692107,11484042,11433410,11398576,11408347,11453870,11714713,12002261,11958755,11162073,10509829,11224875,10891225
10361220,9893111,9761446,9407700,9373636,9858987,10965797,10963343,11235055,11557307,11540376,11610443,11324121,11132480,10909108,10928182,10799767,11395639,11904167,11982933,11491802,10897686,11570439,11396122
10933664,10588733,10291406,10063534,9804666,10428442,11531324,11499362,11610989,11637946,11390939,11387546,11214691,11109672,11065327,11196914,11155176,11486252,12057919,12061019,11458716,10950182,11492472,11179630
10682380,10281074,9760177,9456806,9513752,10007134,11246799,11368971,11330662,11191320,10679266,10836452,10604952,10587886,10595128,10561664,10681791,11195067,11725741,11964180,11275874,11069224,11624676,11261534
10739470,10220235,9914225,9736083,9576958,10104043,11135329,11319400,11391822,11238626,11072922,10933978,10610869,10604110,10468601,10593775,10663725,10884671,11211362,11143658,10631813,10134517,10549189,10342642
10122830,9398215,9074824,8747441,8697895,8648814,8767403,8855359,9356264,9803145,9570986,9694025,9513943,9265196,8815360,9094974,9404723,9794834,10156799,10102944,9747372,9300071,9801208,9613546
9240056,8837058,8489750,8371305,8262794,8289905,8200735,8191481,8520691,8861260,8796571,9235624,8920327,8664506,8201675,8522106,8610583,9186469,10085465,10418338,9880197,9479266,9825001,9353007
8929587,8566077,8430400,8413803,8602405,9331300,10512190,10496143,10665093,10291164,10097789,10003808,9918104,9885031,10097811,10246233,10374848,10959972,11234481,11514587,10629720,9994032,10561157,10266543
9642807,9370457,8823256,8610530,8903253,9520109,10529033,11008101,11199863,11270707,11379423,11453024,11024612,10837615,10428858,10396688,10577270,11039848,11374272,11601950,10965906,10357704,10868868,10465317
9876529,9405688,9100695,8911792,9140050,9763338,10754224,11084125,11531152,11781769,11786577,12010545,11663963,11640767,11370700,11469194,11470380,11765963,11818059,11781637,11104278,10637129,11073074,10801963
10187330,9740043,9405335,9369636,9428078,9922073,10998955,11131725,11037007,10933808,10914282,10988919,10848497,10757103,10676936,10683888,10812543,11122679,11387642,11649962,10962955,10379371,10755308,10484233
10045903,9427464,9244389,9013086,9076709,9749257,10439517,10483477,10318324,10173904,9936384,9965841,9587474,9669033,9898761,10119083,10213707,10567992,10753242,10711991,10299292,9881438,10566152,10256272
9711023,9174985,8640299,8459280,8441341,8566507,8640281,8868711,9429224,9970330,10059378,10316016,10147048,9902679,9999145,9875710,9826348,10171168,10410116,10425978,9938473,9544594,10013634,10020728
9703869,9158901,8769226,8500705,8451758,8305123,8040076,8184964,8865791,9364649,9676389,10015834,9793377,9417867,9077048,9136606,9047456,9453888,9947604,10568966,10125347,9696237,9946415,9735781
9318082,8970622,8694838,8484094,8652151,9304550,10366042,10678847,10916850,10922224,10699938,10566530,10140072,10063026,10121907,10307506,10470708,10946887,11150270,11466631,10838041,10214213,10772135,10439923
10001597,9532484,9273699,9088025,9223823,9765100,10732471,10683515,10436312,10134173,9721542,9597824,9287679,9409185,9513023,9854093,10208991,10770745,10967655,11386173,10804252,10366762,10943506,10776746
10203631,9625952,9311666,9171488,9203743,9868786,10713572,10631516,10490395,10117712,9742087,9556554,9381583,9464393,9591109,9998669,10325242,10840266,11058077,11445256,10887919,10413337,10854950,10416556
9967880,9564648,9223584,9066615,9267652,9824006,10753988,10805045,10653370,10353883,10168871,10138928,10108055,10283685,10359869,10505026,10692245,11097107,11265600,11474462,10933062,10539238,11003154,10764482
10205819,9712611,9344196,9098784,9272010,9863999,10746446,10928373,10942503,10755115,10690663,10801538,10786739,10810123,10581228,10509618,10500569,10760695,10860076,11091296,10646635,10222189,10831059,10528445
10084350,9448161,9042548,8849866,8678076,8711950,8782773,8698328,8935331,8999896,8971058,9416537,9371239,9322407,9189374,9367137,9421598,9664342,10005558,10283105,9875494,9528994,9875716,9842619
9353778,8928458,0,8674267,8352994,8264273,8424892,8048952,8284114,8384622,8501777,8770676,8771624,8749284,8566336,8477954,8298626,8621323,8841551,9214580,9632094,9332571,9798791,9680114
9260596,8735491,8401939,8278945,8086127,8165279,8375428,7867026,8066541,8016817,7722036,7462553,7123069,6898966,6612736,6728120,6850542,7598202,8237217,8706374,9238956,9021830,9778167,9541652
9123489,8687549,8338447,8299983,8318462,8979372,10024810,10065419,10133788,9921918,9428513,9211282,8905159,8787478,8650628,8728277,8881013,9470182,9779603,9948953,10421931,10123153,10592048,10335553
9873830,9193900,8931977,8836219,9013509,9489487,10206846,10235268,10522448,10596338,10281253,10275937,9797909,9900691,9832772,9954396,10024849,10256217,10343356,10250825,10544170,10209628,10774444,10495579
9923791,9444142,9015326,8960872,9018141,9403919,10292529,10294388,10657581,10632879,10237014,9914372,9316890,9312882,9109912,9313884,9390892,9781508,9995822,9990968,10427187,10057835,10578419,10223035
9763531,9107654,8795456,8561889,8729228,9303134,10195905,10220886,10582491,10850953,10860978,10917874,10638161,10652297,10595364,10449939,10393253,10533572,10286315,10080209,10457243,10002841,10651342,10356979
9859304,9228451,8720585,8635857,8503280,8494638,8732479,8587405,9335340,9569604,9770965,9928044,9668568,9257583,9026862,8688127,8742406,9033797,9207803,9419907,9633409,9411851,9889250,9736111
9410024,8867565,8532947,8490296,8281006,8307790,8448649,7964256,8021738,7985376,7653955,7704088,7565138,7117610,6803509,6896990,7111448,7810257,8519694,8905418,9417359,9093569,9496792,9197180
8794268,8363611,8082085,8058364,8289540,9052375,9970191,10074627,10376158,10135930,9692588,9756063,9627988,9804023,9901332,10236433,10125850,10501226,10264878,10289070,10463875,10129801,10464094,10158153
9651123,9095056,8738965,8657766,8804108,9420261,10144827,10312321,10703879,11071482,11120174,11158782,10876777,10844019,10688844,10334629,10163061,10435474,10536126,10324953,10460114,10088161,10531607,10186270
9536664,9017875,8752897,8537144,8792239,9303383,10011147,10301295,10810377,11059129,11171250,11390766,11018178,10735480,10732153,10529311,10458810,10481067,10395794,10264311,10417641,10079978,10655650,10127855
9387445,8755557,8587354,8385418,8513443,9054268,9576380,10186930,10357434,10625565,10750501,10757179,10171590,10091121,9894201,10035913,9966927,10177427,10309442,10193650,10517905,10037397,10443232,10053724
9417374,8803754,8458192,8339486,8516615,8970589,9675905,9817443,10011747,9979326,10108590,10128410,9667576,9520763,9152442,9410309,9292453,9515427,9472312,9523421,9535504,9395561,9979434,9571400
8880486,8239287,7867636,7812204,7871894,8015243,8056543,8132400,8714029,8894388,8660531,8469710,8101843,7622592,7584508,7583322,8009889,8688744,8856073,8801807,8955036,8799613,9015840,8762800
8135687,7677643,7339089,7272560,7368178,7385563,7422681,7342435,7799780,8141576,7993490,7959880,7479764,6787672,6502345,6533964,6557524,7149007,7868462,8260112,8871612,8709215,8790160,8370159
7860100,7494535,7095989,7334115,7608990,8334029,9344781,9808112,9965931,10277961,10321123,10491277,9950280,9782990,9710691,9382734,9376984,9878931,9941827,9732026,9984523,9821167,10029021,9449357
8638634,8230895,8130851,8075098,8156407,8777251,9725347,9867914,10033059,9930467,9615669,9571875,9401359,9277619,9423811,9575236,9932252,10290047,10216239,9942866,10068367,9725943,9940455,9421909
8763258,8254348,8063325,7902776,8135951,8652033,9711683,9901319,10116912,10078933,9735888,9263473,8648364,8814189,8883286,9000497,9243131,9377408,9547455,9433224,9605810,9489720,9506287,8828362
8289525,7914207,7629905,7444231,7789883,8304044,9138613,9535270,9374557,9115451,8838643,8874911,8433331,8308892,8370446,8311067,8581227,8776640,8983483,9129799,9348480,9409498,9574918,8979738
8411486,8117946,7911168,7881441,8179823,8777636,9584942,9754679,9794299,9963387,9934237,10150263,9907562,9775652,9505030,9205312,9179571,9515107,9399697,9255681,9360253,9364801,9671088,9194188
8666953,8068675,7625205,7643092,7648599,7808509,7647309,7883904,7962720,8004202,7643405,7526655,7310111,6946267,6834431,6844853,6867746,7588354,7905944,8231669,8455675,8582632,8878520,8558223
7964917,7571163,7333631,7143648,7141648,7223400,7244261,7114800,7401159,7586497,7729459,7884609,7583550,7227295,6986732,6923319,6986257,7606529,8188533,8565052,8826743,8746146,8769167,8328375
7917896,7628738,7375523,7409869,7726330,8461421,9497473,9980625,9936892,9787715,9394719,9036498,8731804,8599008,8624788,8801854,8928372,9454035,9612850,9673972,9507422,9518354,9687400,9114789
8448380,7881607,7539990,7583255,7635611,8329396,9347377,9885056,10098070,10242380,10082326,10182731,9706167,9580615,9308530,9188892,9132014,9391458,9545087,9452280,9396103,9575302,9669964,9089465
8466728,7974122,7855232,7707588,7944660,8542187,9232675,9533600,9402281,9255295,8798628,8599118,8240260,8240264,8143489,8273337,8485215,9005999,9186431,9217576,9225813,9381399,9565200,8928528
8298769,7866703,7589734,7509333,7726786,8253263,9053549,9503016,9581244,9346828,9025634,8694210,8248698,8261435,8315698,8375501,8644165,9054610,9113010,9103962,9185598,9288494,9419995,8920807
8253767,7943326,7740798,7611480,7693455,8373795,9147086,9827789,10296130,10491979,10393532,10556202,10229500,10242148,10070664,9946822,9993737,10104625,9776659,9495761,9299451,9378903,9712367,9303844
8667784,8121297,7835945,7777537,7749110,7835891,7646922,7900399,8094116,8117237,7829772,7803567,7713171,7626910,7292018,7358805,7537953,7929793,8092233,8116826,8314254,8565818,8721116,8446460
7996203,7443138,7130466,7037850,7017685,7137768,7082094,7160195,7376298,7669197,7645119,7597020,7298443,6867674,6710147,6756619,6945020,7575539,8103259,8384733,8567356,8822888,8802333,8220108
